Delta_X,Delta_Y,U1
1.4774333238601685,0.9510556757450104,"[[1.47743332]
 [0.95105568]]"
1.4743924140930176,0.9491196572780609,"[[1.47439241]
 [0.94911966]]"
1.4713528752326965,0.9472116380929947,"[[1.47135288]
 [0.94721164]]"
1.4683314561843872,0.9452967196702957,"[[1.46833146]
 [0.94529672]]"
1.465299367904663,0.9433955252170563,"[[1.46529937]
 [0.94339553]]"
1.462351381778717,0.9415343701839447,"[[1.46235138]
 [0.94153437]]"
1.45933198928833,0.9396416991949081,"[[1.45933199]
 [0.9396417 ]]"
1.4562975764274597,0.9376871436834335,"[[1.45629758]
 [0.93768714]]"
1.4532989859580994,0.9357975721359253,"[[1.45329899]
 [0.93579757]]"
1.4503087401390076,0.9338964819908142,"[[1.45030874]
 [0.93389648]]"
1.4473175406455994,0.9320118725299835,"[[1.44731754]
 [0.93201187]]"
1.4443466663360596,0.9301299154758453,"[[1.44434667]
 [0.93012992]]"
1.4413725137710571,0.9282559454441071,"[[1.44137251]
 [0.92825595]]"
1.4384207725524902,0.9263804852962494,"[[1.43842077]
 [0.92638049]]"
1.4354557991027832,0.9245222061872482,"[[1.4354558 ]
 [0.92452221]]"
1.432540237903595,0.9226732105016708,"[[1.43254024]
 [0.92267321]]"
1.4295852780342102,0.9208105206489563,"[[1.42958528]
 [0.92081052]]"
1.4266279935836792,0.9189324975013733,"[[1.42662799]
 [0.9189325 ]]"
1.4236435890197754,0.9171508550643921,"[[1.42364359]
 [0.91715086]]"
1.420714795589447,0.915285050868988,"[[1.4207148 ]
 [0.91528505]]"
1.4177557826042175,0.9134171903133392,"[[1.41775578]
 [0.91341719]]"
1.4148471355438232,0.9115703403949738,"[[1.41484714]
 [0.91157034]]"
1.4119333028793335,0.9097357839345932,"[[1.4119333 ]
 [0.90973578]]"
1.409172534942627,0.9078951925039291,"[[1.40917253]
 [0.90789519]]"
1.4062625169754028,0.9060537815093994,"[[1.40626252]
 [0.90605378]]"
1.403324842453003,0.904171347618103,"[[1.40332484]
 [0.90417135]]"
1.400435447692871,0.90235236287117,"[[1.40043545]
 [0.90235236]]"
1.3975555896759033,0.900542289018631,"[[1.39755559]
 [0.90054229]]"
1.3946781158447266,0.8987283855676651,"[[1.39467812]
 [0.89872839]]"
1.3918163776397705,0.8969067484140396,"[[1.39181638]
 [0.89690675]]"
1.3889461755752563,0.895103320479393,"[[1.38894618]
 [0.89510332]]"
1.3861018419265747,0.8932933062314987,"[[1.38610184]
 [0.89329331]]"
1.3832468390464783,0.8914916664361954,"[[1.38324684]
 [0.89149167]]"
1.3804306387901306,0.8897521048784256,"[[1.38043064]
 [0.8897521 ]]"
1.3775924444198608,0.8879637718200684,"[[1.37759244]
 [0.88796377]]"
1.3747557997703552,0.8861558437347412,"[[1.3747558 ]
 [0.88615584]]"
1.371920883655548,0.8843668401241302,"[[1.37192088]
 [0.88436684]]"
1.3691096305847168,0.8825657069683075,"[[1.36910963]
 [0.88256571]]"
1.3662885427474976,0.8807811439037323,"[[1.36628854]
 [0.88078114]]"
1.363491177558899,0.8790003955364227,"[[1.36349118]
 [0.8790004 ]]"
1.3606536388397217,0.8773263841867447,"[[1.36065364]
 [0.87732638]]"
1.3578011989593506,0.8756113797426224,"[[1.3578012 ]
 [0.87561138]]"
1.3549487590789795,0.8738030344247818,"[[1.35494876]
 [0.87380303]]"
1.3521401286125183,0.8720069080591202,"[[1.35214013]
 [0.87200691]]"
1.349351704120636,0.8702330738306046,"[[1.3493517 ]
 [0.87023307]]"
1.3465871214866638,0.8684691339731216,"[[1.34658712]
 [0.86846913]]"
1.3438134789466858,0.8667169585824013,"[[1.34381348]
 [0.86671696]]"
1.341058075428009,0.8649607077240944,"[[1.34105808]
 [0.86496071]]"
1.3382992148399353,0.8632098883390427,"[[1.33829921]
 [0.86320989]]"
1.3356199860572815,0.86149762570858,"[[1.33561999]
 [0.86149763]]"
1.3328768610954285,0.859750784933567,"[[1.33287686]
 [0.85975078]]"
1.3300988674163818,0.8579770103096962,"[[1.33009887]
 [0.85797701]]"
1.3273602724075317,0.8562421947717667,"[[1.32736027]
 [0.85624219]]"
1.3246368765830994,0.8544985204935074,"[[1.32463688]
 [0.85449852]]"
1.3219071626663208,0.8527733832597733,"[[1.32190716]
 [0.85277338]]"
1.3192043900489807,0.8510465174913406,"[[1.31920439]
 [0.85104652]]"
1.316493034362793,0.8493300527334213,"[[1.31649303]
 [0.84933005]]"
1.3137946724891663,0.847618505358696,"[[1.31379467]
 [0.84761851]]"
1.3110914826393127,0.8459073305130005,"[[1.31109148]
 [0.84590733]]"
1.308323860168457,0.8442625999450684,"[[1.30832386]
 [0.8442626 ]]"
1.3056312799453735,0.8425510376691818,"[[1.30563128]
 [0.84255104]]"
1.302954077720642,0.8408290594816208,"[[1.30295408]
 [0.84082906]]"
1.3002718091011047,0.8391261920332909,"[[1.30027181]
 [0.83912619]]"
1.2976053953170776,0.8374279960989952,"[[1.2976054]
 [0.837428 ]]"
1.2949349880218506,0.8357314690947533,"[[1.29493499]
 [0.83573147]]"
1.292282223701477,0.8340434059500694,"[[1.29228222]
 [0.83404341]]"
1.2896196246147156,0.832354411482811,"[[1.28961962]
 [0.83235441]]"
1.2869834303855896,0.8306794613599777,"[[1.28698343]
 [0.83067946]]"
1.284333050251007,0.8289992213249207,"[[1.28433305]
 [0.82899922]]"
1.2817742824554443,0.8273622989654541,"[[1.28177428]
 [0.8273623 ]]"
1.279140830039978,0.8256858736276627,"[[1.27914083]
 [0.82568587]]"
1.2764725089073181,0.8239835053682327,"[[1.27647251]
 [0.82398351]]"
1.2738773822784424,0.8223476931452751,"[[1.27387738]
 [0.82234769]]"
1.2712673544883728,0.8206761404871941,"[[1.27126735]
 [0.82067614]]"
1.2686370611190796,0.8190132901072502,"[[1.26863706]
 [0.81901329]]"
1.266032338142395,0.8173507377505302,"[[1.26603234]
 [0.81735074]]"
1.2634286880493164,0.8156930133700371,"[[1.26342869]
 [0.81569301]]"
1.26084566116333,0.8140363618731499,"[[1.26084566]
 [0.81403636]]"
1.2582515478134155,0.8123863115906715,"[[1.25825155]
 [0.81238631]]"
1.2557030320167542,0.8107476606965065,"[[1.25570303]
 [0.81074766]]"
1.2531208395957947,0.8091091066598892,"[[1.25312084]
 [0.80910911]]"
1.2505308389663696,0.8074516803026199,"[[1.25053084]
 [0.80745168]]"
1.2479620575904846,0.8058141618967056,"[[1.24796206]
 [0.80581416]]"
1.2454017996788025,0.8041734248399734,"[[1.2454018 ]
 [0.80417342]]"
1.242840051651001,0.8025515750050545,"[[1.24284005]
 [0.80255158]]"
1.2402948141098022,0.8009162023663521,"[[1.24029481]
 [0.8009162 ]]"
1.2377469539642334,0.7992882654070854,"[[1.23774695]
 [0.79928827]]"
1.2352151274681091,0.7976633831858635,"[[1.23521513]
 [0.79766338]]"
1.2326771020889282,0.796044372022152,"[[1.2326771 ]
 [0.79604437]]"
1.2300748825073242,0.7944831475615501,"[[1.23007488]
 [0.79448315]]"
1.2275443375110626,0.7928800731897354,"[[1.22754434]
 [0.79288007]]"
1.2250140607357025,0.7912570387125015,"[[1.22501406]
 [0.79125704]]"
1.2224580645561218,0.7897561267018318,"[[1.22245806]
 [0.78975613]]"
1.2199525833129883,0.7881521061062813,"[[1.21995258]
 [0.78815211]]"
1.217386394739151,0.7865268737077713,"[[1.21738639]
 [0.78652687]]"
1.2148898541927338,0.7849239259958267,"[[1.21488985]
 [0.78492393]]"
1.2123899459838867,0.7833256423473358,"[[1.21238995]
 [0.78332564]]"
1.2100175619125366,0.7817235291004181,"[[1.21001756]
 [0.78172353]]"
1.2075287699699402,0.7801374420523643,"[[1.20752877]
 [0.78013744]]"
1.2050313353538513,0.7785419449210167,"[[1.20503134]
 [0.77854194]]"
1.2025522589683533,0.7769638225436211,"[[1.20255226]
 [0.77696382]]"
1.2000845670700073,0.7753897830843925,"[[1.20008457]
 [0.77538978]]"
1.1976215839385986,0.7738155648112297,"[[1.19762158]
 [0.77381556]]"
1.1951727271080017,0.7722386047244072,"[[1.19517273]
 [0.7722386 ]]"
1.1927148401737213,0.7706662639975548,"[[1.19271484]
 [0.77066626]]"
1.190272957086563,0.769099734723568,"[[1.19027296]
 [0.76909973]]"
1.1878906786441803,0.7675882130861282,"[[1.18789068]
 [0.76758821]]"
1.1854150593280792,0.7660802155733109,"[[1.18541506]
 [0.76608022]]"
1.1829332113265991,0.7644923627376556,"[[1.18293321]
 [0.76449236]]"
1.1804962158203125,0.7629349529743195,"[[1.18049622]
 [0.76293495]]"
1.1780615746974945,0.7613842487335205,"[[1.17806157]
 [0.76138425]]"
1.1756485998630524,0.7598422169685364,"[[1.1756486 ]
 [0.75984222]]"
1.173230141401291,0.7582953199744225,"[[1.17323014]
 [0.75829532]]"
1.1708274185657501,0.7567572221159935,"[[1.17082742]
 [0.75675722]]"
1.168420284986496,0.7552183866500854,"[[1.16842028]
 [0.75521839]]"
1.1660597026348114,0.7536930441856384,"[[1.1660597 ]
 [0.75369304]]"
1.1636638343334198,0.7521602436900139,"[[1.16366383]
 [0.75216024]]"
1.1612541377544403,0.7506206557154655,"[[1.16125414]
 [0.75062066]]"
1.1588709950447083,0.7491041272878647,"[[1.158871  ]
 [0.74910413]]"
1.1564990878105164,0.7475775331258774,"[[1.15649909]
 [0.74757753]]"
1.1541176438331604,0.7460672557353973,"[[1.15411764]
 [0.74606726]]"
1.1517521739006042,0.7445519268512726,"[[1.15175217]
 [0.74455193]]"
1.1493903994560242,0.7430429048836231,"[[1.1493904]
 [0.7430429]]"
1.1470937132835388,0.7415802665054798,"[[1.14709371]
 [0.74158027]]"
1.1447401642799377,0.7400723583996296,"[[1.14474016]
 [0.74007236]]"
1.1423359513282776,0.7385201342403889,"[[1.14233595]
 [0.73852013]]"
1.1399891674518585,0.7370216362178326,"[[1.13998917]
 [0.73702164]]"
1.137649804353714,0.735517930239439,"[[1.1376498 ]
 [0.73551793]]"
1.1353382766246796,0.7340413853526115,"[[1.13533828]
 [0.73404139]]"
1.1330136358737946,0.7325520440936089,"[[1.13301364]
 [0.73255204]]"
1.1306666433811188,0.731058269739151,"[[1.13066664]
 [0.73105827]]"
1.1283529698848724,0.7295689880847931,"[[1.12835297]
 [0.72956899]]"
1.1260337233543396,0.7280843369662762,"[[1.12603372]
 [0.72808434]]"
1.123759150505066,0.7266163341701031,"[[1.12375915]
 [0.72661633]]"
1.1214513182640076,0.7251405417919159,"[[1.12145132]
 [0.72514054]]"
1.1191288828849792,0.7236540019512177,"[[1.11912888]
 [0.723654  ]]"
1.1168263852596283,0.7221806086599827,"[[1.11682639]
 [0.72218061]]"
1.1145330965518951,0.7207171954214573,"[[1.1145331]
 [0.7207172]]"
1.1122453212738037,0.7192582190036774,"[[1.11224532]
 [0.71925822]]"
1.1099724769592285,0.7177962958812714,"[[1.10997248]
 [0.7177963 ]]"
1.1076939702033997,0.7163347154855728,"[[1.10769397]
 [0.71633472]]"
1.105501115322113,0.7149323970079422,"[[1.10550112]
 [0.7149324 ]]"
1.1032328009605408,0.7134748622775078,"[[1.1032328 ]
 [0.71347486]]"
1.1009206175804138,0.71198420971632,"[[1.10092062]
 [0.71198421]]"
1.0986595749855042,0.7105340510606766,"[[1.09865957]
 [0.71053405]]"
1.0964012742042542,0.7090901285409927,"[[1.09640127]
 [0.70909013]]"
1.0941463708877563,0.7076439447700977,"[[1.09414637]
 [0.70764394]]"
1.0919057726860046,0.706206638365984,"[[1.09190577]
 [0.70620664]]"
1.0896625816822052,0.7047720476984978,"[[1.08966258]
 [0.70477205]]"
1.0875114500522614,0.7033510729670525,"[[1.08751145]
 [0.70335107]]"
1.085278958082199,0.701919574290514,"[[1.08527896]
 [0.70191957]]"
1.08306422829628,0.7004415579140186,"[[1.08306423]
 [0.70044156]]"
1.080843985080719,0.6990180052816868,"[[1.08084399]
 [0.69901801]]"
1.0786184072494507,0.6975880898535252,"[[1.07861841]
 [0.69758809]]"
1.0764025449752808,0.6961722932755947,"[[1.07640254]
 [0.69617229]]"
1.0741971135139465,0.6947541199624538,"[[1.07419711]
 [0.69475412]]"
1.0719912648200989,0.693342249840498,"[[1.07199126]
 [0.69334225]]"
1.069796860218048,0.6919341497123241,"[[1.06979686]
 [0.69193415]]"
1.0675966143608093,0.690522700548172,"[[1.06759661]
 [0.6905227 ]]"
1.0654513239860535,0.6891551315784454,"[[1.06545132]
 [0.68915513]]"
1.0632010102272034,0.6878285519778728,"[[1.06320101]
 [0.68782855]]"
1.0609938502311707,0.686406921595335,"[[1.06099385]
 [0.68640692]]"
1.0587857365608215,0.6849903427064419,"[[1.05878574]
 [0.68499034]]"
1.0566111207008362,0.6835908256471157,"[[1.05661112]
 [0.68359083]]"
1.0544376075267792,0.6821918450295925,"[[1.05443761]
 [0.68219185]]"
1.0522790253162384,0.680809672921896,"[[1.05227903]
 [0.68080967]]"
1.0501168072223663,0.6794181875884533,"[[1.05011681]
 [0.67941819]]"
1.047961264848709,0.6780374459922314,"[[1.04796126]
 [0.67803745]]"
1.045813500881195,0.6766622755676508,"[[1.0458135 ]
 [0.67666228]]"
1.0437479615211487,0.6752510163933039,"[[1.04374796]
 [0.67525102]]"
1.0416041910648346,0.6738725695759058,"[[1.04160419]
 [0.67387257]]"
1.0394615828990936,0.6724871788173914,"[[1.03946158]
 [0.67248718]]"
1.037408173084259,0.6711356081068516,"[[1.03740817]
 [0.67113561]]"
1.0352867245674133,0.6697695292532444,"[[1.03528672]
 [0.66976953]]"
1.0331565141677856,0.6683667805045843,"[[1.03315651]
 [0.66836678]]"
1.0310474634170532,0.6670029666274786,"[[1.03104746]
 [0.66700297]]"
1.028923213481903,0.6656393744051456,"[[1.02892321]
 [0.66563937]]"
1.026749312877655,0.664356742054224,"[[1.02674931]
 [0.66435674]]"
1.0246403813362122,0.6630081590265036,"[[1.02464038]
 [0.66300816]]"
1.0225145816802979,0.6616360004991293,"[[1.02251458]
 [0.661636  ]]"
1.0204175412654877,0.6602890007197857,"[[1.02041754]
 [0.660289  ]]"
1.0183239877223969,0.6589425913989544,"[[1.01832399]
 [0.65894259]]"
1.0162311494350433,0.6575997658073902,"[[1.01623115]
 [0.65759977]]"
1.0141493380069733,0.6562640257179737,"[[1.01414934]
 [0.65626403]]"
1.0121663808822632,0.6549019701778889,"[[1.01216638]
 [0.65490197]]"
1.0100950002670288,0.6535674817860126,"[[1.010095  ]
 [0.65356748]]"
1.0080052018165588,0.6522332830354571,"[[1.0080052 ]
 [0.65223328]]"
1.0059539675712585,0.6509024305269122,"[[1.00595397]
 [0.65090243]]"
1.0038921535015106,0.6495802477002144,"[[1.00389215]
 [0.64958025]]"
1.0018289983272552,0.6482467129826546,"[[1.001829  ]
 [0.64824671]]"
0.9997714161872864,0.6469245720654726,"[[0.99977142]
 [0.64692457]]"
0.997723400592804,0.6456068325787783,"[[0.9977234 ]
 [0.64560683]]"
0.9956768751144409,0.6442970559000969,"[[0.99567688]
 [0.64429706]]"
0.9936378002166748,0.6429899260401726,"[[0.9936378 ]
 [0.64298993]]"
0.9916899800300598,0.6416434850543737,"[[0.99168998]
 [0.64164349]]"
0.9897278547286987,0.6403758134692907,"[[0.98972785]
 [0.64037581]]"
0.9876817464828491,0.6390629028901458,"[[0.98768175]
 [0.6390629 ]]"
0.9855961799621582,0.637716612778604,"[[0.98559618]
 [0.63771661]]"
0.983567476272583,0.6364283384755254,"[[0.98356748]
 [0.63642834]]"
0.9815521836280823,0.63512681145221,"[[0.98155218]
 [0.63512681]]"
0.9795363545417786,0.6338392309844494,"[[0.97953635]
 [0.63383923]]"
0.9775372743606567,0.6325539164245129,"[[0.97753727]
 [0.63255392]]"
0.9755317866802216,0.6312671517953277,"[[0.97553179]
 [0.63126715]]"
0.9735372364521027,0.6299733137711883,"[[0.97353724]
 [0.62997331]]"
0.9715386033058167,0.6286906753666699,"[[0.9715386 ]
 [0.62869068]]"
0.9695636034011841,0.6274451767094433,"[[0.9695636 ]
 [0.62744518]]"
0.9675761461257935,0.6261681109899655,"[[0.96757615]
 [0.62616811]]"
0.965590238571167,0.6248839885229245,"[[0.96559024]
 [0.62488399]]"
0.9636241793632507,0.6236349524697289,"[[0.96362418]
 [0.62363495]]"
0.961653470993042,0.6223632277688012,"[[0.96165347]
 [0.62236323]]"
0.9596719145774841,0.6210871856310405,"[[0.95967191]
 [0.62108719]]"
0.9577063918113708,0.6198247592546977,"[[0.95770639]
 [0.61982476]]"
0.9557434916496277,0.6185595006681979,"[[0.95574349]
 [0.6185595 ]]"
0.9538596868515015,0.6173457712866366,"[[0.95385969]
 [0.61734577]]"
0.9519028663635254,0.6160916802473366,"[[0.95190287]
 [0.61609168]]"
0.9498986601829529,0.6148031470365822,"[[0.94989866]
 [0.61480315]]"
0.9479500353336334,0.6135565098375082,"[[0.94795004]
 [0.61355651]]"
0.9460030496120453,0.612301891669631,"[[0.94600305]
 [0.61230189]]"
0.9440637230873108,0.6110515058971941,"[[0.94406372]
 [0.61105151]]"
0.9421360492706299,0.6098086298443377,"[[0.94213605]
 [0.60980863]]"
0.9402019381523132,0.6085690185427666,"[[0.94020194]
 [0.60856902]]"
0.9382805228233337,0.6073291823267937,"[[0.93828052]
 [0.60732918]]"
0.9363600611686707,0.6060971096158028,"[[0.93636006]
 [0.60609711]]"
0.9344639778137207,0.6048976257443428,"[[0.93446398]
 [0.60489763]]"
0.9325474500656128,0.6036631381139159,"[[0.93254745]
 [0.60366314]]"
0.9306256771087646,0.6024249708279967,"[[0.93062568]
 [0.60242497]]"
0.9287201464176178,0.601196626201272,"[[0.92872015]
 [0.60119663]]"
0.9268213212490082,0.5999801550060511,"[[0.92682132]
 [0.59998016]]"
0.9249175190925598,0.5987548436969519,"[[0.92491752]
 [0.59875484]]"
0.9230234026908875,0.5975352730602026,"[[0.9230234 ]
 [0.59753527]]"
0.9211305379867554,0.5963145177811384,"[[0.92113054]
 [0.59631452]]"
0.9193557500839233,0.5950898807495832,"[[0.91935575]
 [0.59508988]]"
0.9174695611000061,0.5938756745308638,"[[0.91746956]
 [0.59387567]]"
0.9155639410018921,0.5926521103829145,"[[0.91556394]
 [0.59265211]]"
0.9137283563613892,0.5914748478680849,"[[0.91372836]
 [0.59147485]]"
0.9118642210960388,0.5902702379971743,"[[0.91186422]
 [0.59027024]]"
0.909956306219101,0.5890344474464655,"[[0.90995631]
 [0.58903445]]"
0.9080964624881744,0.5878350827842951,"[[0.90809646]
 [0.58783508]]"
0.906232625246048,0.5866367630660534,"[[0.90623263]
 [0.58663676]]"
0.9043820798397064,0.5854446105659008,"[[0.90438208]
 [0.58544461]]"
0.9025353491306305,0.5842483006417751,"[[0.90253535]
 [0.5842483 ]]"
0.9007859528064728,0.5830380283296108,"[[0.90078595]
 [0.58303803]]"
0.8989383578300476,0.5818542800843716,"[[0.89893836]
 [0.58185428]]"
0.8970681428909302,0.5806473456323147,"[[0.89706814]
 [0.58064735]]"
0.8952302634716034,0.5794593449681997,"[[0.89523026]
 [0.57945934]]"
0.8933964669704437,0.5782712455838919,"[[0.89339647]
 [0.57827125]]"
0.8915736377239227,0.5770709402859211,"[[0.89157364]
 [0.57707094]]"
0.8897489607334137,0.5758978612720966,"[[0.88974896]
 [0.57589786]]"
0.887927383184433,0.5747193209826946,"[[0.88792738]
 [0.57471932]]"
0.8860996663570404,0.5736506097018719,"[[0.88609967]
 [0.57365061]]"
0.8842839598655701,0.5724816881120205,"[[0.88428396]
 [0.57248169]]"
0.8824090957641602,0.5712735019624233,"[[0.8824091]
 [0.5712735]]"
0.8806007504463196,0.5701144151389599,"[[0.88060075]
 [0.57011442]]"
0.8788009285926819,0.5689481310546398,"[[0.87880093]
 [0.56894813]]"
0.8770002126693726,0.5677897837013006,"[[0.87700021]
 [0.56778978]]"
0.8752048015594482,0.5666357185691595,"[[0.8752048 ]
 [0.56663572]]"
0.8735276162624359,0.5654509402811527,"[[0.87352762]
 [0.56545094]]"
0.8717444837093353,0.5643011666834354,"[[0.87174448]
 [0.56430117]]"
0.8699206113815308,0.563125979155302,"[[0.86992061]
 [0.56312598]]"
0.8681221008300781,0.5620924942195415,"[[0.8681221 ]
 [0.56209249]]"
0.8663395345211029,0.5609401054680347,"[[0.86633953]
 [0.56094011]]"
0.8645011484622955,0.5597492642700672,"[[0.86450115]
 [0.55974926]]"
0.8627325594425201,0.5586015209555626,"[[0.86273256]
 [0.55860152]]"
0.8609611093997955,0.5574569925665855,"[[0.86096111]
 [0.55745699]]"
0.8591940402984619,0.5563220120966434,"[[0.85919404]
 [0.55632201]]"
0.8574409484863281,0.5551865436136723,"[[0.85744095]
 [0.55518654]]"
0.8556824028491974,0.5540520325303078,"[[0.8556824 ]
 [0.55405203]]"
0.8539380133152008,0.5529251471161842,"[[0.85393801]
 [0.55292515]]"
0.8521907329559326,0.5517972633242607,"[[0.85219073]
 [0.55179726]]"
0.8504744172096252,0.5506955310702324,"[[0.85047442]
 [0.55069553]]"
0.8487246036529541,0.5495745837688446,"[[0.8487246 ]
 [0.54957458]]"
0.8469660878181458,0.5484450161457062,"[[0.84696609]
 [0.54844502]]"
0.8452332615852356,0.5473203994333744,"[[0.84523326]
 [0.5473204 ]]"
0.8435044884681702,0.5461989380419254,"[[0.84350449]
 [0.54619894]]"
0.8417783975601196,0.5450830459594727,"[[0.8417784 ]
 [0.54508305]]"
0.8400591611862183,0.5439698696136475,"[[0.84005916]
 [0.54396987]]"
0.8383386731147766,0.5428628474473953,"[[0.83833867]
 [0.54286285]]"
0.8366327881813049,0.541760042309761,"[[0.83663279]
 [0.54176004]]"
0.8349527418613434,0.5407119356095791,"[[0.83495274]
 [0.54071194]]"
0.8332225978374481,0.5397059880197048,"[[0.8332226 ]
 [0.53970599]]"
0.8314905762672424,0.5385912954807281,"[[0.83149058]
 [0.5385913 ]]"
0.8297802209854126,0.5374860465526581,"[[0.82978022]
 [0.53748605]]"
0.8280786573886871,0.5363923348486423,"[[0.82807866]
 [0.53639233]]"
0.8263856470584869,0.5352978743612766,"[[0.82638565]
 [0.53529787]]"
0.8246936500072479,0.5342040732502937,"[[0.82469365]
 [0.53420407]]"
0.8230084478855133,0.5331156924366951,"[[0.82300845]
 [0.53311569]]"
0.8213239908218384,0.5320297665894032,"[[0.82132399]
 [0.53202977]]"
0.8196473717689514,0.5310577936470509,"[[0.81964737]
 [0.53105779]]"
