
Data_X,Data_Y,Label_X,Label_Y
-0.4886254370212555,-0.25730992294847965,[-0.48862544],[-0.25730992]
-0.4876289963722229,-0.25678108632564545,[-0.487629],[-0.25678109]
-0.4866366982460022,-0.256253644824028,[-0.4866367],[-0.25625364]
-0.485638290643692,-0.25573161616921425,[-0.48563829],[-0.25573162]
-0.4846508353948593,-0.25521281734108925,[-0.48465084],[-0.25521282]
-0.483667328953743,-0.2546851094812155,[-0.48366733],[-0.25468511]
-0.48268483579158783,-0.25416564010083675,[-0.48268484],[-0.25416564]
-0.48170267045497894,-0.2536470927298069,[-0.48170267],[-0.25364709]
-0.48072147369384766,-0.25312330201268196,[-0.48072147],[-0.2531233]
-0.4797420799732208,-0.2526036985218525,[-0.47974208],[-0.2526037]
-0.4788026660680771,-0.25213440135121346,[-0.47880267],[-0.2521344]
-0.4778263121843338,-0.251619977876544,[-0.47782631],[-0.25161998]
-0.4768241047859192,-0.25108994357287884,[-0.4768241],[-0.25108994]
-0.47585293650627136,-0.25057403557002544,[-0.47585294],[-0.25057404]
-0.47488173842430115,-0.25005888752639294,[-0.47488174],[-0.25005889]
-0.47391411662101746,-0.2495498415082693,[-0.47391412],[-0.24954984]
-0.4729480445384979,-0.2490375842899084,[-0.47294804],[-0.24903758]
-0.4720701277256012,-0.2485407032072544,[-0.47207013],[-0.2485407]
-0.4711157828569412,-0.2480299510061741,[-0.47111578],[-0.24802995]
-0.4701288491487503,-0.24750147201120853,[-0.47012885],[-0.24750147]
-0.46919962763786316,-0.2469919566065073,[-0.46919963],[-0.24699196]
-0.4682406485080719,-0.24648566357791424,[-0.46824065],[-0.24648566]
-0.46727098524570465,-0.24597024731338024,[-0.46727099],[-0.24597025]
-0.46631716191768646,-0.24546656385064125,[-0.46631716],[-0.24546656]
-0.4653683006763458,-0.24496309831738472,[-0.4653683],[-0.2449631]
-0.4644172191619873,-0.24446200020611286,[-0.46441722],[-0.244462]
-0.46347251534461975,-0.24396074004471302,[-0.46347252],[-0.24396074]
-0.46252618730068207,-0.2434579748660326,[-0.46252619],[-0.24345797]
-0.4615854322910309,-0.24296420998871326,[-0.46158543],[-0.24296421]
-0.4606451243162155,-0.24246598407626152,[-0.46064512],[-0.24246598]
-0.45973920822143555,-0.2419622801244259,[-0.45973921],[-0.24196228]
-0.45880602300167084,-0.24146789126098156,[-0.45880602],[-0.24146789]
-0.45784591138362885,-0.2409606408327818,[-0.45784591],[-0.24096064]
-0.456912025809288,-0.24046670272946358,[-0.45691203],[-0.2404667]
-0.4559779465198517,-0.23997366800904274,[-0.45597795],[-0.23997367]
-0.455045610666275,-0.23948196694254875,[-0.45504561],[-0.23948197]
-0.4541173279285431,-0.2389899156987667,[-0.45411733],[-0.23898992]
-0.4531944543123245,-0.2385004572570324,[-0.45319445],[-0.23850046]
-0.4522748738527298,-0.23800938948988914,[-0.45227487],[-0.23800939]
-0.4513532221317291,-0.23751881159842014,[-0.45135322],[-0.23751881]
-0.45043373107910156,-0.2370352540165186,[-0.45043373],[-0.23703525]
-0.4495164304971695,-0.23655299097299576,[-0.44951643],[-0.23655299]
-0.4486858993768692,-0.2360227033495903,[-0.4486859],[-0.2360227]
-0.44777214527130127,-0.23553829081356525,[-0.44777215],[-0.23553829]
-0.4468458741903305,-0.23504878766834736,[-0.44684587],[-0.23504879]
-0.4459347575902939,-0.23456975631415844,[-0.44593476],[-0.23456976]
-0.4450233429670334,-0.23408822529017925,[-0.44502334],[-0.23408823]
-0.4441167116165161,-0.23360621184110641,[-0.44411671],[-0.23360621]
-0.4432138204574585,-0.2331298068165779,[-0.44321382],[-0.23312981]
-0.442309707403183,-0.23265267629176378,[-0.44230971],[-0.23265268]
-0.4414113014936447,-0.23217704612761736,[-0.4414113],[-0.23217705]
-0.4405129849910736,-0.23170218616724014,[-0.44051298],[-0.23170219]
-0.4397429972887039,-0.23122397810220718,[-0.439743],[-0.23122398]
-0.4388476014137268,-0.23075008671730757,[-0.4388476],[-0.23075009]
-0.43789806962013245,-0.23025362472981215,[-0.43789807],[-0.23025362]
-0.43700453639030457,-0.22978121787309647,[-0.43700454],[-0.22978122]
-0.4361134469509125,-0.22931083291769028,[-0.43611345],[-0.22931083]
-0.4352254122495651,-0.22883787285536528,[-0.43522541],[-0.22883787]
-0.4343440383672714,-0.2283730609342456,[-0.43434404],[-0.22837306]
-0.43345874547958374,-0.22790335305035114,[-0.43345875],[-0.22790335]
-0.43257902562618256,-0.22743784077465534,[-0.43257903],[-0.22743784]
-0.43169640004634857,-0.22697013057768345,[-0.4316964],[-0.22697013]
-0.430817574262619,-0.2265035156160593,[-0.43081757],[-0.22650352]
-0.4299418330192566,-0.22603735607117414,[-0.42994183],[-0.22603736]
-0.42911291122436523,-0.22561428230255842,[-0.42911291],[-0.22561428]
-0.4282396584749222,-0.2251527113839984,[-0.42823966],[-0.22515271]
-0.4273386150598526,-0.2246709419414401,[-0.42733862],[-0.22467094]
-0.4264677166938782,-0.22421183995902538,[-0.42646772],[-0.22421184]
-0.42559561133384705,-0.22375494055449963,[-0.42559561],[-0.22375494]
-0.424726203083992,-0.22329336311668158,[-0.4247262],[-0.22329336]
-0.4238617718219757,-0.22283621039241552,[-0.42386177],[-0.22283621]
-0.4229995310306549,-0.2223751051351428,[-0.42299953],[-0.22237511]
-0.422139972448349,-0.2219205154106021,[-0.42213997],[-0.22192052]
-0.42128001153469086,-0.2214696602895856,[-0.42128001],[-0.22146966]
-0.42042379081249237,-0.22101821471005678,[-0.42042379],[-0.22101821]
-0.4195691645145416,-0.22056542988866568,[-0.41956916],[-0.22056543]
-0.41880054771900177,-0.2200868045911193,[-0.41880055],[-0.2200868]
-0.41794832050800323,-0.21963695250451565,[-0.41794832],[-0.21963695]
-0.41708405315876007,-0.21917935274541378,[-0.41708405],[-0.21917935]
-0.4162336140871048,-0.21872818749397993,[-0.41623361],[-0.21872819]
-0.4153880178928375,-0.21828060131520033,[-0.41538802],[-0.2182806]
-0.4145421087741852,-0.21783142164349556,[-0.41454211],[-0.21783142]
-0.4136977642774582,-0.21738465502858162,[-0.41369776],[-0.21738466]
-0.41285502910614014,-0.21693585440516472,[-0.41285503],[-0.21693585]
-0.41201575100421906,-0.21648843213915825,[-0.41201575],[-0.21648843]
-0.41117747128009796,-0.21604330325499177,[-0.41117747],[-0.2160433]
-0.41034138202667236,-0.21560500049963593,[-0.41034138],[-0.215605]
-0.4095059037208557,-0.21516244858503342,[-0.4095059],[-0.21516245]
-0.40867528319358826,-0.21472161263227463,[-0.40867528],[-0.21472161]
-0.4078432321548462,-0.21428078785538673,[-0.40784323],[-0.21428079]
-0.40701374411582947,-0.21383919194340706,[-0.40701374],[-0.21383919]
-0.40618476271629333,-0.21339768590405583,[-0.40618476],[-0.21339769]
-0.4053586572408676,-0.21295531513169408,[-0.40535866],[-0.21295532]
-0.40453261137008667,-0.21251943660899997,[-0.40453261],[-0.21251944]
-0.4037082940340042,-0.2120853359811008,[-0.40370829],[-0.21208534]
-0.4028865844011307,-0.2116534668020904,[-0.40288658],[-0.21165347]
-0.40207719802856445,-0.21118816314265132,[-0.4020772],[-0.21118816]
-0.4012592285871506,-0.21075694728642702,[-0.40125923],[-0.21075695]
-0.4004298597574234,-0.2103215055540204,[-0.40042986],[-0.21032151]
-0.39961303770542145,-0.2098834840580821,[-0.39961304],[-0.20988348]
-0.39879730343818665,-0.20945219974964857,[-0.3987973],[-0.2094522]
-0.39798393845558167,-0.20902224397286773,[-0.39798394],[-0.20902224]
-0.3971792757511139,-0.20859468495473266,[-0.39717928],[-0.20859468]
-0.39636969566345215,-0.2081662123091519,[-0.3963697],[-0.20816621]
-0.3955637514591217,-0.20773491309955716,[-0.39556375],[-0.20773491]
-0.39476069808006287,-0.20731715857982635,[-0.3947607],[-0.20731716]
-0.3940555453300476,-0.20691077411174774,[-0.39405555],[-0.20691077]
-0.39325499534606934,-0.20649075182154775,[-0.393255],[-0.20649075]
-0.3924258351325989,-0.20605447562411427,[-0.39242584],[-0.20605448]
-0.39162677526474,-0.2056278537493199,[-0.39162678],[-0.20562785]
-0.39082805812358856,-0.20520640420727432,[-0.39082806],[-0.2052064]
-0.39003515243530273,-0.20478878705762327,[-0.39003515],[-0.20478879]
-0.38924188911914825,-0.20437025814317167,[-0.38924189],[-0.20437026]
-0.38845181465148926,-0.20395077136345208,[-0.38845181],[-0.20395077]
-0.3876619338989258,-0.2035386946517974,[-0.38766193],[-0.20353869]
-0.38686998188495636,-0.2031165038351901,[-0.38686998],[-0.2031165]
-0.38608115911483765,-0.20269788551377133,[-0.38608116],[-0.20269789]
-0.38529588282108307,-0.20228068399592303,[-0.38529588],[-0.20228068]
-0.3846413791179657,-0.20185920465155505,[-0.38464138],[-0.2018592]
-0.38385964930057526,-0.20144310711475555,[-0.38385965],[-0.20144311]
-0.3830302357673645,-0.2010065477952594,[-0.38303024],[-0.20100655]
-0.3822510689496994,-0.2005959251546301,[-0.38225107],[-0.20059593]
-0.3814691752195358,-0.20018460840219632,[-0.38146918],[-0.20018461]
-0.38069280982017517,-0.19977075728820637,[-0.38069281],[-0.19977076]
-0.3799178749322891,-0.1993565199081786,[-0.37991787],[-0.19935652]
-0.37914344668388367,-0.1989449004177004,[-0.37914345],[-0.1989449]
-0.3783721327781677,-0.19853954412974417,[-0.37837213],[-0.19853954]
-0.37767262756824493,-0.1981694152345881,[-0.37767263],[-0.19816942]
-0.3769056349992752,-0.19776185357477516,[-0.37690563],[-0.19776185]
-0.3761444389820099,-0.19732730858959258,[-0.37614444],[-0.19732731]
-0.3754376620054245,-0.1969639437738806,[-0.37543766],[-0.19696394]
-0.37466903030872345,-0.19655617559328675,[-0.37466903],[-0.19655618]
-0.3738591969013214,-0.1961302706040442,[-0.3738592],[-0.19613027]
-0.3730996400117874,-0.19572760164737701,[-0.37309964],[-0.1957276]
-0.3723360300064087,-0.1953250914812088,[-0.37233603],[-0.19532509]
-0.37158121168613434,-0.19492396828718483,[-0.37158121],[-0.19492397]
-0.370825856924057,-0.19452330586500466,[-0.37082586],[-0.19452331]
-0.3700709044933319,-0.19412001897580922,[-0.3700709],[-0.19412002]
-0.3693188279867172,-0.1937245123554021,[-0.36931883],[-0.19372451]
-0.3685681223869324,-0.19332496961578727,[-0.36856812],[-0.19332497]
-0.36781951785087585,-0.19292827090248466,[-0.36781952],[-0.19292827]
-0.36707358062267303,-0.19253226835280657,[-0.36707358],[-0.19253227]
-0.3663279414176941,-0.19213875848799944,[-0.36632794],[-0.19213876]
-0.3655835688114166,-0.19174591358751059,[-0.36558357],[-0.19174591]
-0.36484041810035706,-0.19135113712400198,[-0.36484042],[-0.19135114]
-0.36409565806388855,-0.1909551448188722,[-0.36409566],[-0.19095514]
-0.3633555918931961,-0.19056106870993972,[-0.36335559],[-0.19056107]
-0.3626144677400589,-0.19016975769773126,[-0.36261447],[-0.19016976]
-0.3618999123573303,-0.1898068548180163,[-0.36189991],[-0.18980685]
-0.36116474866867065,-0.18941824091598392,[-0.36116475],[-0.18941824]
-0.36042095720767975,-0.18902464164420962,[-0.36042096],[-0.18902464]
-0.3596900552511215,-0.18863604729995131,[-0.35969006],[-0.18863605]
-0.3589579164981842,-0.18824673956260085,[-0.35895792],[-0.18824674]
-0.3582284301519394,-0.18786170426756144,[-0.35822843],[-0.1878617]
-0.35749995708465576,-0.18747793976217508,[-0.35749996],[-0.18747794]
-0.3567725270986557,-0.18709143484011292,[-0.35677253],[-0.18709143]
-0.3560478389263153,-0.18671017372980714,[-0.35604784],[-0.18671017]
-0.3553227186203003,-0.1863238113000989,[-0.35532272],[-0.18632381]
-0.3545164614915848,-0.18600827921181917,[-0.35451646],[-0.18600828]
-0.35379891097545624,-0.18563039600849152,[-0.35379891],[-0.1856304]
-0.3530588895082474,-0.1852378249168396,[-0.35305889],[-0.18523782]
-0.35233838856220245,-0.18485508486628532,[-0.35233839],[-0.18485508]
-0.35162070393562317,-0.184476088732481,[-0.3516207],[-0.18447609]
-0.3509059548377991,-0.1840931000187993,[-0.35090595],[-0.1840931]
-0.350196048617363,-0.18371709901839495,[-0.35019605],[-0.1837171]
-0.3494846373796463,-0.18334277532994747,[-0.34948464],[-0.18334278]
-0.34877505898475647,-0.18296871148049831,[-0.34877506],[-0.18296871]
-0.3480672836303711,-0.18259349837899208,[-0.34806728],[-0.1825935]
-0.34735795855522156,-0.18221654370427132,[-0.34735796],[-0.18221654]
-0.3466479182243347,-0.1818389268592,[-0.34664792],[-0.18183893]
-0.34594979882240295,-0.18146866280585527,[-0.3459498],[-0.18146866]
-0.3452484458684921,-0.1810916904360056,[-0.34524845],[-0.18109169]
-0.34455129504203796,-0.18072318471968174,[-0.3445513],[-0.18072318]
-0.34385043382644653,-0.18035154696553946,[-0.34385043],[-0.18035155]
-0.3431025296449661,-0.1800729250535369,[-0.34310253],[-0.18007293]
-0.34240688383579254,-0.17970464937388897,[-0.34240688],[-0.17970465]
-0.34167467057704926,-0.17932109348475933,[-0.34167467],[-0.17932109]
-0.3409761041402817,-0.17895322758704424,[-0.3409761],[-0.17895323]
-0.34027959406375885,-0.1785858841612935,[-0.34027959],[-0.17858588]
-0.33958570659160614,-0.17822072189301252,[-0.33958571],[-0.17822072]
-0.3388971984386444,-0.17785039823502302,[-0.3388972],[-0.1778504]
-0.33820921182632446,-0.17748647835105658,[-0.33820921],[-0.17748648]
-0.3375229984521866,-0.17712418641895056,[-0.337523],[-0.17712419]
-0.3368372768163681,-0.1767566129565239,[-0.33683728],[-0.17675661]
-0.33615176379680634,-0.1763928011059761,[-0.33615176],[-0.1763928]
-0.3354673981666565,-0.17603405844420195,[-0.3354674],[-0.17603406]
-0.33483870327472687,-0.17570873629301786,[-0.3348387],[-0.17570874]
-0.3341575860977173,-0.17534665204584599,[-0.33415759],[-0.17534665]
-0.3334357887506485,-0.17496938444674015,[-0.33343579],[-0.17496938]
-0.33275841176509857,-0.1746145263314247,[-0.33275841],[-0.17461453]
-0.33207838237285614,-0.1742522343993187,[-0.33207838],[-0.17425223]
-0.3314025104045868,-0.17389459628611803,[-0.33140251],[-0.1738946]
-0.33072882890701294,-0.17353835422545671,[-0.33072883],[-0.17353835]
-0.33005446195602417,-0.17318223975598812,[-0.33005446],[-0.17318224]
-0.32938456535339355,-0.17282715998589993,[-0.32938457],[-0.17282716]
-0.3287150114774704,-0.17247519828379154,[-0.32871501],[-0.1724752]
-0.32805003225803375,-0.1721195075660944,[-0.32805003],[-0.17211951]
-0.32738152146339417,-0.17176790349185467,[-0.32738152],[-0.1717679]
-0.3267171233892441,-0.171417323872447,[-0.32671712],[-0.17141732]
-0.326052188873291,-0.17106859106570482,[-0.32605219],[-0.17106859]
-0.325299933552742,-0.17078251857310534,[-0.32529993],[-0.17078252]
-0.324636310338974,-0.17043397203087807,[-0.32463631],[-0.17043397]
-0.3239595592021942,-0.17007457092404366,[-0.32395956],[-0.17007457]
-0.3232990801334381,-0.1697258334606886,[-0.32329908],[-0.16972583]
-0.3226401209831238,-0.16937641613185406,[-0.32264012],[-0.16937642]
-0.32198455929756165,-0.1690295673906803,[-0.32198456],[-0.16902957]
-0.3213295340538025,-0.1686847247183323,[-0.32132953],[-0.16868472]
-0.32067491114139557,-0.16833819821476936,[-0.32067491],[-0.1683382]
-0.32002218067646027,-0.16799113526940346,[-0.32002218],[-0.16799114]
-0.3193724751472473,-0.16764489002525806,[-0.31937248],[-0.16764489]
-0.31872397661209106,-0.16730274446308613,[-0.31872398],[-0.16730274]
-0.31807512044906616,-0.16695668548345566,[-0.31807512],[-0.16695669]
-0.31743180751800537,-0.16661562770605087,[-0.31743181],[-0.16661563]
-0.3167988061904907,-0.166288947686553,[-0.31679881],[-0.16628895]
-0.3161766529083252,-0.16597438417375088,[-0.31617665],[-0.16597438]
-0.31551986932754517,-0.16562583670020103,[-0.31551987],[-0.16562584]
-0.31486980617046356,-0.1652771346271038,[-0.31486981],[-0.16527713]
-0.3142295926809311,-0.16493545100092888,[-0.31422959],[-0.16493545]
-0.313588947057724,-0.16459530219435692,[-0.31358895],[-0.1645953]
-0.31295067071914673,-0.1642535738646984,[-0.31295067],[-0.16425357]
-0.3123149871826172,-0.16391509398818016,[-0.31231499],[-0.16391509]
-0.3116811215877533,-0.16357948258519173,[-0.31168112],[-0.16357948]
-0.3110491931438446,-0.16324618831276894,[-0.31104919],[-0.16324619]
-0.31041672825813293,-0.16291098110377789,[-0.31041673],[-0.16291098]
-0.30981478095054626,-0.16259978525340557,[-0.30981478],[-0.16259979]
-0.3091879189014435,-0.16226979717612267,[-0.30918792],[-0.1622698]
-0.3085484355688095,-0.16192540153861046,[-0.30854844],[-0.1619254]
-0.3079225867986679,-0.16159294545650482,[-0.30792259],[-0.16159295]
-0.3072974532842636,-0.16125905513763428,[-0.30729745],[-0.16125906]
-0.30667242407798767,-0.1609286032617092,[-0.30667242],[-0.1609286]
-0.3060541898012161,-0.16059837862849236,[-0.30605419],[-0.16059838]
-0.3054322153329849,-0.16026410087943077,[-0.30543222],[-0.1602641]
-0.3048144578933716,-0.1599348597228527,[-0.30481446],[-0.15993486]
-0.3041955679655075,-0.1596097443252802,[-0.30419557],[-0.15960974]
-0.3037056028842926,-0.15927805937826633,[-0.3037056],[-0.15927806]
-0.3030899614095688,-0.15895290300250053,[-0.30308996],[-0.1589529]
-0.30242615938186646,-0.15860169753432274,[-0.30242616],[-0.1586017]
-0.3018133193254471,-0.15827879682183266,[-0.30181332],[-0.1582788]
-0.3011956065893173,-0.1579473353922367,[-0.30119561],[-0.15794734]
-0.3005831092596054,-0.15762249194085598,[-0.30058311],[-0.15762249]
-0.2999717593193054,-0.15729807876050472,[-0.29997176],[-0.15729808]
-0.29936134815216064,-0.156974907964468,[-0.29936135],[-0.15697491]
-0.29875585436820984,-0.1566542200744152,[-0.29875585],[-0.15665422]
-0.2981563210487366,-0.15633191540837288,[-0.29815632],[-0.15633192]
-0.29755258560180664,-0.15600861981511116,[-0.29755259],[-0.15600862]
-0.29694412648677826,-0.15568779781460762,[-0.29694413],[-0.1556878]
-0.2962539941072464,-0.15543322637677193,[-0.29625399],[-0.15543323]
-0.2956458032131195,-0.1551144365221262,[-0.2956458],[-0.15511444]
-0.2950277626514435,-0.15479044057428837,[-0.29502776],[-0.15479044]
-0.29442568123340607,-0.15447428449988365,[-0.29442568],[-0.15447428]
-0.29382699728012085,-0.15415553376078606,[-0.293827],[-0.15415553]
-0.29322853684425354,-0.15383867919445038,[-0.29322854],[-0.15383868]
-0.2926335781812668,-0.15352678298950195,[-0.29263358],[-0.15352678]
-0.2920384854078293,-0.15321332775056362,[-0.29203849],[-0.15321333]
-0.2914450019598007,-0.1529009398072958,[-0.291445],[-0.15290094]
-0.29085221886634827,-0.15259124152362347,[-0.29085222],[-0.15259124]
-0.29030369222164154,-0.15230677835643291,[-0.29030369],[-0.15230678]
-0.28971289098262787,-0.15199399180710316,[-0.28971289],[-0.15199399]
-0.28910137712955475,-0.1516695488244295,[-0.28910138],[-0.15166955]
-0.2884209007024765,-0.15141715109348297,[-0.2884209],[-0.15141715]
-0.2878338545560837,-0.15110409259796143,[-0.28783385],[-0.15110409]
-0.28722600638866425,-0.1507844664156437,[-0.28722601],[-0.15078447]
-0.28664328157901764,-0.15047812834382057,[-0.28664328],[-0.15047813]
-0.28605811297893524,-0.15016945637762547,[-0.28605811],[-0.15016946]
-0.285478338599205,-0.14985639788210392,[-0.28547834],[-0.1498564]
-0.28489722311496735,-0.14954905584454536,[-0.28489722],[-0.14954906]
-0.28437649458646774,-0.14929832890629768,[-0.28437649],[-0.14929833]
-0.2837967351078987,-0.14899257384240627,[-0.28379674],[-0.14899257]
-0.28317832946777344,-0.14865719340741634,[-0.28317833],[-0.14865719]
-0.2826012670993805,-0.14835459366440773,[-0.28260127],[-0.14835459]
-0.28202182054519653,-0.1480446793138981,[-0.28202182],[-0.14804468]
-0.2814507633447647,-0.14774238504469395,[-0.28145076],[-0.14774239]
-0.28088074177503586,-0.14743145741522312,[-0.28088074],[-0.14743146]
-0.2803090140223503,-0.1471316758543253,[-0.28030901],[-0.14713168]
-0.2797413617372513,-0.14683001674711704,[-0.27974136],[-0.14683002]
-0.2791747897863388,-0.14653144218027592,[-0.27917479],[-0.14653144]
-0.27860789000988007,-0.1462292317301035,[-0.27860789],[-0.14622923]
-0.2780402898788452,-0.14593000151216984,[-0.27804029],[-0.14593]
-0.2774770185351372,-0.14563190378248692,[-0.27747702],[-0.1456319]
-0.2769112065434456,-0.14533202908933163,[-0.27691121],[-0.14533203]
-0.2763499692082405,-0.14502728544175625,[-0.27634997],[-0.14502729]
-0.27579208463430405,-0.14473455771803856,[-0.27579208],[-0.14473456]
-0.2752339690923691,-0.144437488168478,[-0.27523397],[-0.14443749]
-0.2746768295764923,-0.14413965307176113,[-0.27467683],[-0.14413965]
-0.27412133663892746,-0.1438457276672125,[-0.27412134],[-0.14384573]
-0.27356524020433426,-0.14355337247252464,[-0.27356524],[-0.14355337]
-0.2730123996734619,-0.14325719699263573,[-0.2730124],[-0.1432572]
-0.2724639028310776,-0.14296557381749153,[-0.2724639],[-0.14296557]
-0.27191395312547684,-0.14267151430249214,[-0.27191395],[-0.14267151]
-0.2713615968823433,-0.14237945154309273,[-0.2713616],[-0.14237945]
-0.27081306278705597,-0.14209019020199776,[-0.27081306],[-0.14209019]
-0.2702658027410507,-0.14180159009993076,[-0.2702658],[-0.14180159]
-0.26975635439157486,-0.14154537953436375,[-0.26975635],[-0.14154538]
-0.26921022683382034,-0.14125800505280495,[-0.26921023],[-0.14125801]
-0.2686345502734184,-0.14095215871930122,[-0.26863455],[-0.14095216]
-0.26809024065732956,-0.14066367968916893,[-0.26809024],[-0.14066368]
-0.2675434425473213,-0.1403743140399456,[-0.26754344],[-0.14037431]
-0.26700200885534286,-0.14008686505258083,[-0.26700201],[-0.14008687]
-0.26645851135253906,-0.13979755900800228,[-0.26645851],[-0.13979756]
-0.26591795682907104,-0.13951369747519493,[-0.26591796],[-0.1395137]
-0.2653815746307373,-0.1392245702445507,[-0.26538157],[-0.13922457]
-0.2648422122001648,-0.13893716782331467,[-0.26484221],[-0.13893717]
-0.2643619477748871,-0.13869725912809372,[-0.26436195],[-0.13869726]
-0.2638253718614578,-0.1384156420826912,[-0.26382537],[-0.13841564]
-0.2632477730512619,-0.13811153918504715,[-0.26324777],[-0.13811154]
-0.26271526515483856,-0.13782725855708122,[-0.26271527],[-0.13782726]
-0.26217836886644363,-0.13754233345389366,[-0.26217837],[-0.13754233]
-0.261645145714283,-0.1372598223388195,[-0.26164515],[-0.13725982]
-0.261117622256279,-0.13697974011301994,[-0.26111762],[-0.13697974]
-0.2606966942548752,-0.1366865113377571,[-0.26069669],[-0.13668651]
-0.26016996800899506,-0.13640692085027695,[-0.26016997],[-0.13640692]
-0.25961124897003174,-0.13611622899770737,[-0.25961125],[-0.13611623]
-0.2590853422880173,-0.13583644479513168,[-0.25908534],[-0.13583644]
-0.2585565149784088,-0.13555899634957314,[-0.25855651],[-0.135559]
-0.2581269219517708,-0.13524261489510536,[-0.25812692],[-0.13524261]
-0.2576047256588936,-0.13496877625584602,[-0.25760473],[-0.13496878]
-0.2570742666721344,-0.13468441739678383,[-0.25707427],[-0.13468442]
-0.2565532326698303,-0.1344064697623253,[-0.25655323],[-0.13440647]
-0.256034791469574,-0.13413051515817642,[-0.25603479],[-0.13413052]
-0.2555181086063385,-0.13385920226573944,[-0.25551811],[-0.1338592]
-0.25500188767910004,-0.13358289003372192,[-0.25500189],[-0.13358289]
-0.2544860690832138,-0.13330905511975288,[-0.25448607],[-0.13330906]
-0.2539711892604828,-0.13303155079483986,[-0.25397119],[-0.13303155]
-0.2534535527229309,-0.13275717943906784,[-0.25345355],[-0.13275718]
-0.2529422789812088,-0.13248468190431595,[-0.25294228],[-0.13248468]
-0.2524324655532837,-0.13221143931150436,[-0.25243247],[-0.13221144]
-0.25193625688552856,-0.13193652778863907,[-0.25193626],[-0.13193653]
-0.2514330893754959,-0.13166644051671028,[-0.25143309],[-0.13166644]
-0.250912107527256,-0.1313878484070301,[-0.25091211],[-0.13138785]
-0.25040485709905624,-0.13111752644181252,[-0.25040486],[-0.13111753]
-0.24990136176347733,-0.13085037842392921,[-0.24990136],[-0.13085038]
-0.24939658492803574,-0.13058393076062202,[-0.24939658],[-0.13058393]
-0.24889375269412994,-0.1303175874054432,[-0.24889375],[-0.13031759]
-0.2483910769224167,-0.1300537846982479,[-0.24839108],[-0.13005378]
-0.24788923561573029,-0.12978455051779747,[-0.24788924],[-0.12978455]
-0.24738673865795135,-0.1295185275375843,[-0.24738674],[-0.12951853]
-0.24688716977834702,-0.12925432994961739,[-0.24688717],[-0.12925433]
-0.24638960510492325,-0.12898802012205124,[-0.24638961],[-0.12898802]
-0.24580222368240356,-0.12878244370222092,[-0.24580222],[-0.12878244]
-0.24530483782291412,-0.12852060794830322,[-0.24530484],[-0.12852061]
-0.24479050934314728,-0.12824459373950958,[-0.24479051],[-0.12824459]
-0.2442927360534668,-0.12797850742936134,[-0.24429274],[-0.12797851]
-0.24379803240299225,-0.12771574035286903,[-0.24379803],[-0.12771574]
-0.24330301582813263,-0.1274535320699215,[-0.24330302],[-0.12745353]
-0.2428116351366043,-0.12719297036528587,[-0.24281164],[-0.12719297]
-0.24232223629951477,-0.1269380822777748,[-0.24232224],[-0.12693808]
-0.24183349311351776,-0.12667598575353622,[-0.24183349],[-0.12667599]
-0.2413945347070694,-0.12646087631583214,[-0.24139453],[-0.12646088]
-0.2409648448228836,-0.12625246867537498,[-0.24096484],[-0.12625247]
-0.24043644964694977,-0.1259705200791359,[-0.24043645],[-0.12597052]
-0.2398989051580429,-0.1256759986281395,[-0.23989891],[-0.125676]
-0.2394099235534668,-0.12542039901018143,[-0.23940992],[-0.1254204]
-0.23891758173704147,-0.12516450136899948,[-0.23891758],[-0.1251645]
-0.23843254894018173,-0.12490755319595337,[-0.23843255],[-0.12490755]
-0.23795069009065628,-0.12464499473571777,[-0.23795069],[-0.12464499]
-0.23746847361326218,-0.12439031526446342,[-0.23746847],[-0.12439032]
-0.23698757588863373,-0.1241319440305233,[-0.23698758],[-0.12413194]
-0.23650825023651123,-0.12387853115797043,[-0.23650825],[-0.12387853]
-0.2360309287905693,-0.12362771481275558,[-0.23603093],[-0.12362771]
-0.2355550453066826,-0.12337049469351768,[-0.23555505],[-0.12337049]
-0.23507753014564514,-0.12311641499400139,[-0.23507753],[-0.12311641]
-0.2346029281616211,-0.1228647455573082,[-0.23460293],[-0.12286475]
-0.23412858694791794,-0.12261151522397995,[-0.23412859],[-0.12261152]
-0.23365850001573563,-0.12236211448907852,[-0.2336585],[-0.12236211]
-0.23318632692098618,-0.12210898846387863,[-0.23318633],[-0.12210899]
-0.2327151522040367,-0.12186146527528763,[-0.23271515],[-0.12186147]
-0.23224598169326782,-0.12161160260438919,[-0.23224598],[-0.1216116]
-0.23177677392959595,-0.12136371433734894,[-0.23177677],[-0.12136371]
-0.23130735754966736,-0.12111537158489227,[-0.23130736],[-0.12111537]
-0.23084287345409393,-0.12086450308561325,[-0.23084287],[-0.1208645]
-0.2303813472390175,-0.1206168606877327,[-0.23038135],[-0.12061686]
-0.22991672903299332,-0.12036822736263275,[-0.22991673],[-0.12036823]
-0.2294512689113617,-0.12012402713298798,[-0.22945127],[-0.12012403]
-0.2289879471063614,-0.11987533420324326,[-0.22898795],[-0.11987533]
-0.22852437943220139,-0.11963023990392685,[-0.22852438],[-0.11963024]
-0.22806479781866074,-0.1193871758878231,[-0.2280648],[-0.11938718]
-0.22774212807416916,-0.11914294585585594,[-0.22774213],[-0.11914295]
-0.2272837832570076,-0.11889946833252907,[-0.22728378],[-0.11889947]
